channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds,views_per_sub,like_per_view,dislike_per_view,comment_per_view,video_count,avg_views_per_sub,avg_like_per_view,avg_dislike_per_view,avg_comment_per_view
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,NHA9dn6rfaM,https://www.youtube.com/watch?v=NHA9dn6rfaM,15s｜CINEMA IS COMING HOME｜BRAVIA 2024 | Sony Official,"#SonyBRAVIA #Cinemaiscominghome#BRAVIA2024
Learn more:https://www.sony.net/tv_cinemaiscominghome?cate
2024 The new BRAVIA :CINEMA IS COMING HOME
Come together around the screen and immerse together in the scene with true-to-life picture and surround sound made for movies. 
Make the movies move you closer, see them in a new light, hear them in a new way. 
Fill the room with stories and make your living room a truly living space.
----------------------------------------­------------
 - Sony Group Portal
https://www.sony.com/en

 -  Sony Group X (formerly Twitter)
https://twitter.com/sonygroupglobal

 -  Sony Group Instagram
https://www.instagram.com/sonygroup.global/

 -  Sony Group Facebook
https://www.facebook.com/SonyGroup.Global
----------------------------------------­------------
""Sony"" and ""BRAVIA"" are trademarks of Sony Corporation. 
Visual effects and UI are simulated. 
Model availability and design vary by region.
----------------------------------------­------------",2024-04-18T04:41:03Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment,sonytv,BRAVIA,bravia,tv,TV,soundbar,hometheater,movie,cinema,movienight,theater,drama,creator,samsung,lg,dobly,IMAX",4968982,306.0,,6,15,7.449748125937031,6.158203028306401e-05,,1.2074907898640003e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,UijXiFLAYNs,https://www.youtube.com/watch?v=UijXiFLAYNs,Doing What Hasn't Been Done Yet. It's Our Thing.,"Sometimes you need to push the limits of what's out there to create something new. At Sony, that's what we're all about.

Learn more: http:www.sony.com

#Sony #LilNasX #TLOU2 #BreakingBad #SpiderVerse",2020-10-19T15:40:02Z,"yt:cc=on,sony,sony pictures,sony music,lil nas x,into the spider-verse,spider-man,the last of us,tlou2,the last of us part 2,gaming,video games,music,entertainment",394768,378.0,,26,43,0.591856071964018,0.0009575244194058283,,6.586146800145909e-05,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,trAZ_4qwQS8,https://www.youtube.com/watch?v=trAZ_4qwQS8,How The Worlds Of Music & Gaming Are Coming Together Like Never Before #Sony #SonyCES,"At CES 2025, fans of gaming and music got hands-on with LEGO Horizon Adventures while vibing out to the music video it inspired: “post-post apocalyptic dance party” by mxmtoon.

For a full archive, please visit this page :
https://youtube.com/live/IV95SMpTW-M​

​- Sony Group's CES 2025 Special Site​
https://www.sony.com/en/brand/ces2025/

Follow Sony Group social media for more #SonyCES updates. ​
Sony Group X (formerly Twitter) https://x.com/Sony​
Sony Group Instagram https://www.instagram.com/sony/​
Sony Group Facebook https://www.facebook.com/Sony/  ​
#SonyCES #Sony​",2025-01-09T07:17:45Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",698259,114.0,,3,50,1.046865067466267,0.0001632632017632426,,4.2964000464011205e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,eq3YUfn2SQE,https://www.youtube.com/watch?v=eq3YUfn2SQE,Sony Headphones WF-XB700 Official Product Video,"Truly wireless headphones with BLUETOOTH® wireless technology, EXTRA BASS sound, up to 18hr battery life with charging case, ergonomic design, IPX4 rating water-resistance, hands-free calling and voice assistant.",2020-04-01T07:00:06Z,"Sony,True,Truly,headphones,earbuds,earphones,XB700,WF,EXTRA,BASS,battery,charging,case,quick,ergonomic,IPX4,water,resistance,resistant,hands-free,voice assistant,wireless,bluetooth,stable,connectivity,secure,fit,portable,easy,light",2169785,37858.0,,1656,58,3.253050974512744,0.017447811649541314,,0.0007632092580601304,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,_NLH9h4rrtM,https://www.youtube.com/watch?v=_NLH9h4rrtM,Iconic Entertainment brought to you by Sony,"Spider-Man. God of War. Jumanji. The iconic stories that shaped us, brought to you by Sony.",2022-07-26T20:43:57Z,"yt:cc=on,sony,sony electronics,entertainment,technology,sony corporation,sony group,tech",1809798,417.0,,23,31,2.7133403298350824,0.00023041245487065407,,1.2708600628357418e-05,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,8IuI8pUy43U,https://www.youtube.com/watch?v=8IuI8pUy43U,Sony - BRAVIA OLED,"View more videos at: https://www.youtube.com/playlist?list=PLS7HhJc1FK0OLHYMEgUNlCklWILjeq05v

A TV masterpiece.
Watch the video to see what makes Sony's OLED TV so special and imagine how this innovative TV could change your life.

-------------------
Actual product design may be different depending on region.
""SONY"" and ""BRAVIA"" are trademarks of Sony Corporation.",2017-01-05T02:10:46Z,"yt:cc=on,TV,Sony,BRAVIA,4K,4K TV,HDR,Ultra HD,OLED,BRAVIA OLED,contrast,picture quality,A1,A1E,CES2017",382536,1813.0,,127,74,0.5735172413793104,0.004739423217684087,,0.0003319948972122885,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,fHMm8Ur5M3k,https://www.youtube.com/watch?v=fHMm8Ur5M3k,"Beyond The Screen: Film Scouting, Done Virtually | Sony Official","Go Beyond The Screen with Torchlight VAD Lighting Supervisor Devon Mathis as he breaks down virtual film location scouting. The team uses cutting-edge technology to digitally replicate film sets so creators can figure out the ""big questions"" on day one. 

Find more stories at https://www.sony.com/en/brand/beyondthescreen/torchlight

Follow Sony Group Social Media
Instagram: https://www.instagram.com/sonygroup.global/
Facebook: https://www.facebook.com/SonyGroup.Global
Twitter(X): https://twitter.com/sonygroupglobal
LinkedIn: https://www.linkedin.com/company/sony/　

#BeyondTheScreen #Sony",2024-02-01T00:15:52Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment,Torchlight",518855,20.0,,1,30,0.7778935532233883,3.8546414701602566e-05,,1.9273207350801286e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,8bgVmKwrlOk,https://www.youtube.com/watch?v=8bgVmKwrlOk,What do you do for this planet ? | (Sony Corporation) Official Video | Sony Official,"At Sony, we use our original technology to strive for various environmental initiatives with our electronic products.
Both the eco-actions you take on a daily basis and Sony's initiatives are solving the same problems and aiming for the same future.

----------------------------------------­------------
-Sony Corporation | Sustainability
https://www.sony.net/corporate/sustainability/

---
 - Sony Group Portal
https://www.sony.com/

 -  Sony Group Twitter
https://twitter.com/sonygroupglobal

 -  Sony Group Instagram
https://www.instagram.com/sonygroup.global/

 -  Sony Group Facebook
https://www.facebook.com/SonyGroup.Global

#FutureSony",2022-09-15T12:19:26Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",4640690,234.0,,0,83,6.957556221889056,5.0423536155183816e-05,,0.0,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,pVHenTbgZE8,https://www.youtube.com/watch?v=pVHenTbgZE8,Beyond the Screen: Across Mediums | Sony Official,"We’re innovating to bring your favorite worlds to life in incredible ways. With our new immersive technologies, stories like The Last of Us can transcend boundaries, allowing creators to explore narratives and experiences never before thought possible. See if you can tell the difference between the video game and our first ever Future Immersive Entertainment Concept.

Find more stories at https://www.sony.com/en/brand/beyondthescreen/future-immersive-entertainment-concept/ 

Follow Sony Group Social Media
Sony Group Portal https://www.sony.com/en 
Sony Group X (formerly Twitter) https://x.com/Sony
Sony Group Instagram https://www.instagram.com/sony/
Sony Group Facebook https://www.facebook.com/Sony/

#SonyCES #Sony #BeyondTheScreen #TheLastOfUs",2025-02-28T09:50:21Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",1719122,77.0,,2,20,2.5773943028485755,4.4790305749097504e-05,,1.1633845649116235e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,4Qk1zIqh4Cg,https://www.youtube.com/watch?v=4Qk1zIqh4Cg,What do you do for this planet ? |  (Sony Corporation)  Official Video | Sony Official #Shorts,"At Sony, we use our original technology to strive for various environmental initiatives with our electronic products.
Both the eco-actions you take on a daily basis and Sony's initiatives are solving the same problems and aiming for the same future.

----------------------------------------­------------
-Sony Corporation | Sustainability
https://www.sony.net/corporate/sustainability/

---
 - Sony Group Portal
https://www.sony.com/

 -  Sony Group Twitter
https://twitter.com/sonygroupglobal

 -  Sony Group Instagram
https://www.instagram.com/sonygroup.global/

 -  Sony Group Facebook
https://www.facebook.com/SonyGroup.Global

#FutureSony",2022-09-15T12:19:31Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",1149689,50.0,,0,83,1.723671664167916,4.349002208423322e-05,,0.0,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,HidKu1w7msY,https://www.youtube.com/watch?v=HidKu1w7msY,Sony Noise Cancelling Headphones WH-1000XM4 Silent White Official Product Video,"Designed in a new Silent White colour to reflect the concept of silence and serenity of the noise cancelling headphones WH-1000XM4.

Official WEB page:
https://www.sony.co.uk/electronics/headband-headphones/wh-1000xm4",2021-04-20T07:00:05Z,"sony,sony electronics,entertainment,technology,sony corporation,sony group,tech,1000XM4,1000X,M4,headphones,headband,white,silent,silence,serenity,limited,edition,luxury,Noise,Cancelling,Canceling,industry,leading,premium,smart,Adaptive,ambient,sound,control,touch,Quick,Attention,speak,chat,battery,charging,hands-free,Hires,Hi-Res,LDAC,DSEE,Extreme,intelligent,power,wireless,bluetooth,stable,connect,portable,light,Google,Amazon,Alexa,automatically,adjust,Multipoint,360,Reality,Audio",506825,11221.0,,753,35,0.7598575712143928,0.022139791841365362,,0.0014857199230503626,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,mfZB1csRVgM,https://www.youtube.com/watch?v=mfZB1csRVgM,[SCC]Highlighted moments of the Sony Creators Conference - Keynote | Official Video | Sony Official,"Full Archive
https://youtu.be/5AYjDpUaiNA?si=tFqQdguh-US7Icej

“At Sony, we take an expansive view on who is a creator. It’s artists of all kinds: animators, graphic artists, filmmakers, musicians, game developers. And it’s innovators, designers, entrepreneurs, engineers, and scientists, because they also create the future. We are all creators. A creator is anybody who challenges the status quo to create something new.” 

Hiroaki Kitano, chief technology officer of Sony Group Corporation, has spent his career at the intersection of technology and creativity. At the inaugural #SonyCreatorsConference, his keynote revealed the possibilities and powerful new forms of expression that can be created when they come together. 

There are 2 more highlight videos introducing “Animation and Music” elements and “Gaming and Film” as well! Don’t miss them!

Click here to find more about Sony Creators Conference!​
https://square.sony.com/scc2023/ ​

#sony 
#sonycreatorsconference  
#siggraph2023 

----------------------------------------­------------
 - Sony Group Portal
https://www.sony.com/

 -  Sony Group Twitter
https://twitter.com/sonygroupglobal

 -  Sony Group Instagram
https://www.instagram.com/sonygroup.global/

 -  Sony Group Facebook
https://www.facebook.com/SonyGroup.Global",2023-08-23T03:45:00Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",1119629,61.0,,6,44,1.6786041979010495,5.448233298708769e-05,,5.3589179987299365e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
Sony,UCVjS9AuBloqJJjhsy3vIfug,https://www.youtube.com/@Sony,"The Official Global YouTube channel for Sony.

This channel complies with following Sony Terms and Conditions: 
https://www.sony.com/en/socialmediapolicy/socialmedia_terms-conditions.html
",2005-09-30T18:45:07Z,667000,YAfwBFinLx0,https://www.youtube.com/watch?v=YAfwBFinLx0,"Beyond the Screen: Behind the Tech ""Mimic Controller"" | Sony Official","Meet the Mimic Controller*: The ultimate tool for navigating new worlds—both virtual and physical. Take a peek as we experiment with exciting new features like weight-shifting modules, haptics, and inertia that have never been seen before in gaming.
*Mimic is a prototype R&D controller

Find more stories at https://www.sony.com/en/brand/beyondthescreen/future-immersive-entertainment-concept/ 

Follow Sony Group Social Media
Sony Group Portal https://www.sony.com/en 
Sony Group X (formerly Twitter) https://x.com/Sony
Sony Group Instagram https://www.instagram.com/sony/
Sony Group Facebook https://www.facebook.com/Sony/

#SonyCES #Sony #BeyondTheScreen #TheLastOfUs",2025-02-28T09:46:29Z,"SONY,Sony,sony,Sonygroup,sony electronics,sony corporation,Technology,tech,Creativity,entertainment",2710971,128.0,,7,21,4.064424287856072,4.721555486945452e-05,,2.5821006569232944e-06,57,2.3941651016596963,0.007838115910050514,,0.00024934241039184746
